0,0.0,0.0,-0.2010309278350515,-0.056701030927835,-0.3814432989690721,-0.190721649484536,-0.5257731958762887,-0.3041237113402061,-0.6494845360824743,-0.3762886597938144,-0.2525773195876288,-0.5,-0.2783505154639175,-0.7061855670103093,-0.2835051546391752,-0.8247422680412371,-0.2835051546391752,-0.9329896907216496,-0.1391752577319587,-0.5257731958762887,-0.1701030927835051,-0.7525773195876289,-0.1804123711340206,-0.8865979381443299,-0.1855670103092783,-1.0,-0.0309278350515463,-0.5154639175257731,-0.056701030927835,-0.7268041237113402,-0.0773195876288659,-0.845360824742268,-0.0979381443298969,-0.9484536082474226,0.0773195876288659,-0.4690721649484536,0.0618556701030927,-0.634020618556701,0.0412371134020618,-0.7319587628865979,0.0206185567010309,-0.8247422680412371
0,0.0,0.0,-0.1968085106382978,-0.0585106382978723,-0.3670212765957447,-0.1968085106382978,-0.5,-0.3085106382978723,-0.6223404255319149,-0.3723404255319149,-0.2393617021276596,-0.5053191489361702,-0.25,-0.7021276595744681,-0.25,-0.824468085106383,-0.2446808510638297,-0.9308510638297872,-0.1276595744680851,-0.5319148936170213,-0.1382978723404255,-0.7553191489361702,-0.1382978723404255,-0.8882978723404256,-0.1382978723404255,-1.0,-0.0159574468085106,-0.5159574468085106,-0.026595744680851,-0.7287234042553191,-0.0425531914893617,-0.851063829787234,-0.0585106382978723,-0.9627659574468084,0.0904255319148936,-0.4680851063829787,0.0851063829787234,-0.6329787234042553,0.0744680851063829,-0.7340425531914894,0.0585106382978723,-0.824468085106383
0,0.0,0.0,-0.2040816326530612,-0.0612244897959183,-0.3775510204081632,-0.1836734693877551,-0.5153061224489796,-0.2857142857142857,-0.6377551020408163,-0.3571428571428571,-0.2704081632653061,-0.4948979591836734,-0.2959183673469387,-0.6989795918367347,-0.3112244897959184,-0.8163265306122449,-0.3163265306122449,-0.9183673469387756,-0.1581632653061224,-0.5306122448979592,-0.1887755102040816,-0.7551020408163265,-0.2040816326530612,-0.8877551020408163,-0.2142857142857142,-1.0,-0.0510204081632653,-0.5204081632653061,-0.0816326530612244,-0.7346938775510204,-0.1020408163265306,-0.8571428571428571,-0.1275510204081632,-0.9642857142857144,0.0663265306122449,-0.4795918367346938,0.0510204081632653,-0.6377551020408163,0.0306122448979591,-0.7397959183673469,0.0051020408163265,-0.8316326530612245
0,0.0,0.0,-0.2091836734693877,-0.0510204081632653,-0.3928571428571428,-0.1683673469387755,-0.5306122448979592,-0.2653061224489796,-0.6479591836734694,-0.3316326530612244,-0.2704081632653061,-0.4948979591836734,-0.3061224489795918,-0.6989795918367347,-0.3163265306122449,-0.8163265306122449,-0.3214285714285714,-0.9183673469387756,-0.1632653061224489,-0.5306122448979592,-0.1989795918367347,-0.7551020408163265,-0.2193877551020408,-0.8877551020408163,-0.2346938775510204,-1.0,-0.0510204081632653,-0.5255102040816326,-0.0918367346938775,-0.7346938775510204,-0.1224489795918367,-0.8571428571428571,-0.1479591836734693,-0.9642857142857144,0.0714285714285714,-0.4846938775510204,0.0459183673469387,-0.6530612244897959,0.0204081632653061,-0.7551020408163265,-0.0051020408163265,-0.8418367346938775
0,0.0,0.0,-0.1868686868686868,-0.0757575757575757,-0.3333333333333333,-0.207070707070707,-0.4444444444444444,-0.3131313131313131,-0.5454545454545454,-0.3888888888888889,-0.1969696969696969,-0.5,-0.207070707070707,-0.702020202020202,-0.207070707070707,-0.8181818181818182,-0.202020202020202,-0.9242424242424242,-0.0909090909090909,-0.5202020202020202,-0.106060606060606,-0.7525252525252525,-0.1111111111111111,-0.8888888888888888,-0.1111111111111111,-1.0,0.0101010101010101,-0.5050505050505051,-0.0101010101010101,-0.7222222222222222,-0.0252525252525252,-0.8484848484848485,-0.0353535353535353,-0.9595959595959596,0.1161616161616161,-0.4595959595959596,0.106060606060606,-0.6262626262626263,0.0858585858585858,-0.7323232323232324,0.0606060606060606,-0.8232323232323232
0,0.0,0.0,-0.19,-0.065,-0.345,-0.18,-0.46,-0.28,-0.57,-0.345,-0.2,-0.5,-0.205,-0.695,-0.2,-0.815,-0.19,-0.925,-0.09,-0.525,-0.095,-0.75,-0.095,-0.885,-0.095,-1.0,0.02,-0.515,0.0,-0.725,-0.01,-0.85,-0.03,-0.96,0.125,-0.47,0.115,-0.635,0.1,-0.735,0.075,-0.825
0,0.0,0.0,-0.1853658536585365,-0.0634146341463414,-0.3317073170731707,-0.1902439024390244,-0.4341463414634146,-0.2829268292682926,-0.5121951219512195,-0.3609756097560975,-0.2146341463414634,-0.4975609756097561,-0.2292682926829268,-0.7024390243902439,-0.2292682926829268,-0.8195121951219512,-0.224390243902439,-0.9219512195121952,-0.1170731707317073,-0.5219512195121951,-0.1365853658536585,-0.751219512195122,-0.1414634146341463,-0.8878048780487805,-0.1414634146341463,-1.0,-0.0195121951219512,-0.5121951219512195,-0.0390243902439024,-0.7219512195121951,-0.0536585365853658,-0.8439024390243902,-0.0634146341463414,-0.951219512195122,0.0829268292682926,-0.4682926829268293,0.0634146341463414,-0.6292682926829268,0.0439024390243902,-0.7317073170731707,0.0195121951219512,-0.8195121951219512
0,0.0,0.0,-0.1796116504854369,-0.0631067961165048,-0.3252427184466019,-0.1893203883495145,-0.4174757281553398,-0.2864077669902912,-0.4951456310679611,-0.3495145631067961,-0.2427184466019417,-0.4902912621359223,-0.2766990291262136,-0.6844660194174758,-0.2912621359223301,-0.7961165048543689,-0.2961165048543689,-0.8932038834951457,-0.1504854368932038,-0.5242718446601942,-0.1844660194174757,-0.7524271844660194,-0.1990291262135922,-0.8932038834951457,-0.1990291262135922,-1.0,-0.0533980582524271,-0.5145631067961165,-0.0825242718446602,-0.7281553398058253,-0.0970873786407767,-0.8543689320388349,-0.1067961165048543,-0.9611650485436892,0.0485436893203883,-0.470873786407767,0.029126213592233,-0.6310679611650486,0.0048543689320388,-0.7330097087378641,-0.0145631067961165,-0.8203883495145631
0,0.0,0.0,-0.1831683168316831,-0.0643564356435643,-0.3118811881188119,-0.2029702970297029,-0.3910891089108911,-0.292079207920792,-0.4653465346534653,-0.3465346534653465,-0.2376237623762376,-0.495049504950495,-0.2673267326732673,-0.693069306930693,-0.2772277227722772,-0.8118811881188119,-0.2772277227722772,-0.9108910891089108,-0.1534653465346534,-0.5247524752475248,-0.1881188118811881,-0.7524752475247525,-0.198019801980198,-0.8861386138613861,-0.198019801980198,-1.0,-0.0643564356435643,-0.5148514851485149,-0.0891089108910891,-0.7277227722772277,-0.1039603960396039,-0.8564356435643564,-0.1138613861386138,-0.9603960396039604,0.0346534653465346,-0.4653465346534653,0.0148514851485148,-0.6287128712871287,0.0,-0.7376237623762376,-0.0148514851485148,-0.8366336633663366
0,0.0,0.0,-0.2079207920792079,-0.0594059405940594,-0.3514851485148514,-0.193069306930693,-0.4405940594059406,-0.297029702970297,-0.5247524752475248,-0.3663366336633663,-0.2524752475247525,-0.495049504950495,-0.2623762376237624,-0.698019801980198,-0.2524752475247525,-0.8118811881188119,-0.2425742574257425,-0.9108910891089108,-0.1534653465346534,-0.5198019801980198,-0.1633663366336633,-0.7475247524752475,-0.1633663366336633,-0.8861386138613861,-0.1584158415841584,-1.0,-0.0544554455445544,-0.5148514851485149,-0.0643564356435643,-0.7227722772277227,-0.0693069306930693,-0.8514851485148515,-0.0792079207920792,-0.9653465346534652,0.0445544554455445,-0.4702970297029702,0.0396039603960396,-0.6336633663366337,0.0247524752475247,-0.7425742574257426,0.0148514851485148,-0.8415841584158416
